"State","Year","mood","right2work","pc_inc_ann","povrate","ccpi","evangelical_pop","nonwhite","valueofagsect","region","budget_surplus_gsp","dem_unified","rep_unified","pctlatinoleg","hs_dem_in_sess","hs_rep_in_sess","hs_ind_in_sess","sen_dem_in_sess","sen_rep_in_sess","sen_ind_in_sess","Task.Force.Agreement","Cooperation.With.Detainers","EVerify.Mandates","Year.English.Declared","English.Declared","Insurance.for.Unauth.Kids","Insurance.for.Unauth.Adults","Food.Assist.for.Immigrant.Kids","Food.Assist.for.Immigrant.Adults","Immigration.Composite.Score"
"Florida",2004,40.86500168,1,3.217489004,11.6,188.9,14.6,0.361967295,3991368,1,5.527706146,0,1,NA,39,81,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2005,35.23600006,1,3.494781017,11.1,195.3,16.9,0.368553907,4552255,1,-0.928680062,0,1,13.10000038,36,84,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2006,36.00400162,1,3.825216055,11.5,201.6,16.9,0.375505298,4253750,1,1.840777516,0,1,13.10000038,36,84,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2007,35.29100037,1,3.75897789,12.5,207.342,16.9,0.391889095,3720449,1,3.98776722,0,1,11,41,79,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2008,35.60300064,1,3.849983692,13.1,215.303,16.9,0.396614105,3578208,1,1.46436286,0,1,11,42,78,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2009,32.55599976,1,3.571528673,14.6,214.537,16.9,0.405133367,3126830,1,-0.263604701,0,1,9,44,76,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2010,37.57400131,1,3.786972523,16,218.056,16.9,0.341194868,3837541,1,3.889018774,0,1,9,44,76,0,14,26,0,0,0,1,1988,0,0,0,1,0,2
"Florida",2011,NA,1,NA,14.9,224.939,16.9,0.416930735,3903227,1,NA,0,1,9,39,81,0,12,28,0,0,0,0,1988,0,0,0,1,0,1
"Florida",2012,NA,1,3.736643314,15.3,229.594,16.9,NA,NA,1,3.346125603,NA,NA,8.800000191,39,NA,NA,12,NA,NA,0,0,0,1988,0,0,0,1,0,1
"Florida",2013,NA,1,NA,14.9,232.957,16.9,NA,NA,1,4.558826447,NA,NA,NA,44,NA,NA,14,NA,NA,1,1,0,1988,0,0,0,1,0,3
"Florida",2014,NA,1,NA,16.7,236.736,NA,NA,NA,1,4.038027763,NA,NA,13,45,NA,NA,14,NA,NA,1,1,0,1988,0,0,0,1,0,3
"Florida",2015,NA,1,NA,16.2,NA,NA,NA,NA,1,2.065294981,NA,NA,13,38,NA,NA,14,NA,NA,1,1,0,1988,0,0,0,1,0,3
"Georgia",2000,33.20899963,1,2.84360528,12.1,172.2,28.299999,0.362125576,2696416,1,0.990092278,1,0,NA,102,78,0,33,22,0,1,0,1,1986,0,0,0,0,0,2
"Georgia",2001,37.79399872,1,3.033460855,12.9,177.1,28.299999,0.370858639,3156253,1,-0.788766503,1,0,NA,105,74,1,32,24,0,1,0,1,1986,0,0,0,0,0,2
"Georgia",2002,36.3390007,1,3.069260836,11.2,179.9,28.299999,0.375681728,2489371,1,-7.217391968,1,0,NA,105,74,1,32,24,0,1,0,1,1986,0,0,0,0,0,2
"Georgia",2003,37.74399948,1,3.052391529,11.9,184,28.299999,0.38046971,3042667,1,-8.722027779,0,0,NA,107,72,1,26,30,0,1,0,1,1986,0,0,0,1,0,3
"Georgia",2004,38.9070015,1,3.111917019,13.1,188.9,28.299999,0.385758847,3357334,1,-9.819112778,0,0,NA,107,72,1,26,30,0,1,0,1,1986,0,0,0,1,0,3
"Georgia",2005,34.10300064,1,3.366964817,14.4,195.3,30.299999,0.391306579,3599310,1,-5.816277981,0,1,1,80,99,1,22,34,0,1,0,1,1986,0,0,0,1,0,3
"Georgia",2006,35.7859993,1,3.596613169,12.6,201.6,30.299999,0.398363352,2658294,1,0.812098265,0,1,1,80,99,1,22,34,0,1,0,0,1986,0,0,0,1,0,2
"Georgia",2007,38.56900024,1,3.893475533,13.6,207.342,30.299999,0.415009409,2975819,1,-3.223121881,0,1,1,74,106,0,22,34,0,0,0,0,1986,0,0,0,1,0,1
"Georgia",2008,39.31600189,1,3.858196259,15.5,215.303,30.299999,0.418869823,3632628,1,1.226614952,0,1,1,73,107,0,22,34,0,0,0,0,1986,0,0,0,1,0,1
"Georgia",2009,38.77899933,1,3.572030306,18.4,214.537,30.299999,0.425310642,2984293,1,-3.930517197,0,1,1,75,105,0,22,34,0,0,0,0,1986,0,0,0,1,0,1
"Georgia",2010,37.71699905,1,3.756084681,18.7,218.056,30.299999,0.347765386,2924785,1,-0.559293091,0,1,1,74,105,1,22,34,0,0,0,0,1986,0,0,0,1,0,1
"Georgia",2011,NA,1,NA,18.4,224.939,30.299999,0.437426686,3124343,1,NA,0,1,1,71,108,1,21,35,0,0,0,0,1986,0,0,0,1,0,1
"Georgia",2012,NA,1,3.658121586,18.1,229.594,30.299999,NA,NA,1,-2.967505455,NA,NA,1,63,NA,NA,20,NA,NA,0,0,0,1986,0,0,0,1,0,1
"Georgia",2013,NA,1,NA,16.3,232.957,30.299999,NA,NA,1,-0.384261101,NA,NA,NA,60,NA,NA,18,NA,NA,1,0,0,1986,0,0,0,1,0,2
"Georgia",2014,NA,1,NA,16.8,236.736,NA,NA,NA,1,-0.576018274,NA,NA,1,60,NA,NA,18,NA,NA,1,1,0,1986,0,0,0,1,0,3
"Georgia",2015,NA,1,NA,18.1,NA,NA,NA,NA,1,-1.270749688,NA,NA,1,59,NA,NA,18,NA,NA,1,1,0,1986,0,0,0,1,0,3
"Hawaii",2000,33.73099899,NA,4.720961094,8.9,172.2,11.6,0.645643592,331344,2,-5.944179058,1,0,NA,38,12,0,23,2,0,1,0,1,1978,0,0,0,0,0,2
"Hawaii",2001,41.0530014,NA,4.931031227,11.4,177.1,11.6,0.643960595,330261,2,-2.310612917,1,0,NA,32,19,0,22,3,0,1,0,1,1978,0,0,0,0,0,2
"Hawaii",2002,41.27000046,NA,4.8743577,11.3,179.9,11.6,0.64258188,347612,2,-14.06921768,1,0,NA,32,19,0,22,3,0,1,0,1,1978,0,0,0,0,0,2
"Hawaii",2003,41.63100052,NA,5.09725523,9.3,184,11.6,0.641800463,365936,2,-9.655934334,0,0,NA,36,15,0,20,5,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2004,43.47000122,NA,5.378739357,8.4,188.9,11.6,0.640335441,362656,2,-4.297497749,0,0,NA,36,15,0,20,5,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2005,53.95100021,NA,6.083545685,8.6,195.3,14.7,0.637186706,369643,2,4.174278259,0,0,1,41,10,0,20,5,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2006,52.89300156,NA,6.52950573,9.2,201.6,14.7,0.634756088,353825,2,7.439069271,0,0,1,41,10,0,20,5,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2007,60.0530014,NA,6.893781662,7.5,207.342,14.7,0.753335714,353328,2,1.53706491,0,0,1,43,8,0,20,5,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2008,57.56399918,NA,6.982354164,9.9,215.303,14.7,0.751063108,348973,2,-5.740103722,0,0,1,44,7,0,21,4,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2009,61.68099976,NA,6.804568291,12.5,214.537,14.7,0.749461472,404138,2,-13.57275677,0,0,0,45,6,0,23,2,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2010,54.97200012,NA,7.061266422,12.1,218.056,14.7,0.74185288,453761,2,-1.22010994,0,0,0,45,6,0,23,2,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2011,NA,NA,NA,12.1,224.939,14.7,0.768056452,468088,2,NA,1,0,3,43,8,0,24,1,0,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2012,NA,NA,7.192214489,13.8,229.594,14.7,NA,NA,2,-1.504687548,NA,NA,3,42,NA,NA,24,NA,NA,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2013,NA,NA,NA,11.1,232.957,14.7,NA,NA,2,9.597065926,NA,NA,NA,44,NA,NA,24,NA,NA,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2014,NA,NA,NA,10.8,236.736,NA,NA,NA,2,1.413881183,NA,NA,1,44,NA,NA,24,NA,NA,1,0,1,1978,0,0,0,1,0,3
"Hawaii",2015,NA,NA,NA,10.9,NA,NA,NA,NA,2,9.369894028,NA,NA,1,43,NA,NA,24,NA,NA,1,0,1,1978,0,0,0,1,0,3
"Idaho",2000,29.11199951,1,3.234026432,12.5,172.2,33.099998,0.102207884,1745504,2,4.283755302,0,1,NA,12,58,0,4,31,0,1,0,1,2007,1,0,0,0,0,3
"Idaho",2001,33.42200089,1,3.45369482,11.5,177.1,33.099998,0.109642692,1900625,2,3.516923189,0,1,NA,9,61,0,3,32,0,1,0,1,2007,1,0,0,0,0,3
"Idaho",2002,33.22600174,1,3.264127493,11.3,179.9,33.099998,0.111825503,1806516,2,-6.415430546,0,1,NA,9,61,0,3,31,0,1,0,1,2007,1,0,0,0,0,3
"Idaho",2003,35.19100189,1,3.386142492,10.2,184,33.099998,0.114948645,1540245,2,-3.509716749,0,1,NA,16,54,0,7,28,0,1,0,1,2007,1,0,0,1,0,4
"Idaho",2004,34.03699875,1,3.815129519,9.9,188.9,33.099998,0.117461868,2300736,2,4.972850323,0,1,NA,16,54,0,7,28,0,1,0,1,2007,1,0,0,1,0,4
"Idaho",2005,40.42200089,1,3.976413727,9.9,195.3,39,0.120707162,2047905,2,4.069060326,0,1,1,13,57,0,7,28,0,1,0,1,2007,1,0,0,1,0,4
"Idaho",2006,39.88399887,1,4.070962906,9.5,201.6,39,0.124586582,1865827,2,6.238755226,0,1,1,13,57,0,7,28,0,1,0,1,2007,1,0,0,1,0,4
"Idaho",2007,42.58599854,1,4.258184433,9.9,207.342,39,0.144074097,2583053,2,4.648962498,0,1,1,19,51,0,7,28,0,1,0,1,2007,0,0,0,1,0,3
"Idaho",2008,42.33000183,1,4.410631657,12.2,215.303,39,0.148796186,2847282,2,-0.764112949,0,1,1,19,51,0,7,28,0,1,0,1,2007,0,0,0,1,0,3
"Idaho",2009,40.57799911,1,4.123494625,13.7,214.537,39,0.154953316,2121960,2,-13.15847588,0,1,1,18,52,0,7,28,0,1,0,1,2007,0,0,0,1,0,3
"Idaho",2010,38.13000107,1,4.281391621,14,218.056,39,0.018362813,2637807,2,-7.108490944,0,1,1,18,52,0,7,28,0,1,0,1,2007,0,0,0,1,0,3
"Idaho",2011,NA,1,NA,15.7,224.939,39,0.154593512,3474435,2,NA,0,1,0,13,57,0,7,28,0,1,0,1,2007,0,0,0,1,0,3
"Idaho",2012,NA,1,4.421875954,14.4,229.594,39,NA,NA,2,0.426400483,NA,NA,0,13,NA,NA,7,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Idaho",2013,NA,1,NA,12.9,232.957,39,NA,NA,2,-0.640828848,NA,NA,NA,13,NA,NA,7,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Idaho",2014,NA,1,NA,12.4,236.736,NA,NA,NA,2,0.480388582,NA,NA,0,13,NA,NA,7,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Idaho",2015,NA,1,NA,12.3,NA,NA,NA,NA,2,3.205397367,NA,NA,0,14,NA,NA,7,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Illinois",2000,36.85400009,NA,3.1171031,10.7,172.2,10.6,0.310795546,4053276,3,3.789793015,0,0,NA,62,56,0,27,32,0,1,0,1,1969,0,0,0,0,0,2
"Illinois",2001,39.95500183,NA,3.221107483,10.1,177.1,10.6,0.316301733,3955636,3,-0.036457807,0,0,NA,62,56,0,27,32,0,1,0,1,1969,0,0,0,0,0,2
"Illinois",2002,41.49000168,NA,3.220593214,12.8,179.9,10.6,0.320389569,2744089,3,-4.549973011,0,0,NA,62,56,0,27,32,0,1,0,1,1969,0,0,0,0,0,2
"Illinois",2003,41.88299942,NA,3.250692368,12.6,184,10.6,0.324438035,3671063,3,-5.909159184,1,0,NA,66,52,0,32,26,1,1,0,1,1969,0,0,0,1,0,3
"Illinois",2004,41.0340004,NA,3.56610775,12.2,188.9,10.6,0.328410625,6292972,3,-4.195119858,1,0,NA,66,52,0,32,26,1,1,0,1,1969,0,0,0,1,0,3
"Illinois",2005,37.14599991,NA,3.682537079,11.5,195.3,13.3,0.332340062,3878701,3,-2.675495625,1,0,7,65,53,0,31,27,1,1,0,1,1969,0,0,0,1,0,3
"Illinois",2006,38.94800186,NA,3.879983902,10.6,201.6,13.3,0.336389095,4137286,3,1.655276895,1,0,7,65,53,0,31,27,1,1,0,1,1969,0,1,0,1,0,4
"Illinois",2007,43.39899826,NA,4.128090382,10,207.342,13.3,0.350103796,5418360,3,1.232305765,1,0,6,66,52,0,37,22,0,1,0,1,1969,0,1,0,1,0,4
"Illinois",2008,42.66500092,NA,4.348685265,12.3,215.303,13.3,0.352942288,8293477,3,1.561826825,1,0,6,67,51,0,37,22,0,1,0,1,1969,0,1,0,1,0,4
"Illinois",2009,41.98300171,NA,4.357147694,13.2,214.537,13.3,0.354151756,6674063,3,-2.388201475,1,0,7,70,48,0,37,22,0,1,0,1,1969,0,1,0,1,0,4
"Illinois",2010,41.54999924,NA,4.335333347,14.1,218.056,13.3,0.341927737,6726976,3,-5.468886375,1,0,7,70,48,0,37,22,0,1,0,1,1969,0,1,0,1,0,4
"Illinois",2011,NA,NA,NA,14.2,224.939,13.3,0.365013599,9755179,3,NA,1,0,7,64,54,0,35,24,0,1,1,1,1969,0,1,0,1,0,5
"Illinois",2012,NA,NA,4.724994183,12.6,229.594,13.3,NA,NA,3,4.102241993,NA,NA,7,64,NA,NA,35,NA,NA,1,1,1,1969,0,1,0,1,0,5
"Illinois",2013,NA,NA,NA,13.3,232.957,13.3,NA,NA,3,6.06276989,NA,NA,NA,71,NA,NA,40,NA,NA,1,1,1,1969,0,1,0,1,0,5
"Illinois",2014,NA,NA,NA,13.7,236.736,NA,NA,NA,3,5.005205154,NA,NA,7,71,NA,NA,40,NA,NA,1,1,1,1969,0,1,0,1,0,5
"Illinois",2015,NA,NA,NA,10.9,NA,NA,NA,NA,3,2.418906212,NA,NA,7,71,NA,NA,39,NA,NA,1,1,1,1969,0,1,0,1,0,5
"Indiana",2000,33.22800064,NA,3.095362425,8.5,172.2,16.5,0.130679935,2290903,3,-1.612160325,0,0,NA,53,47,0,19,31,0,1,0,1,1984,0,0,0,0,0,2
"Indiana",2001,36.39500046,NA,3.221073151,8.5,177.1,16.5,0.135491505,2542454,3,-2.504226446,0,0,NA,53,47,0,18,32,0,1,0,1,1984,0,0,0,0,0,2
"Indiana",2002,36.02399826,NA,3.250587225,9.1,179.9,16.5,0.138074026,1633633,3,-2.676983833,0,0,NA,52,46,0,18,32,0,1,0,1,1984,0,0,0,0,0,2
"Indiana",2003,36.57699966,NA,3.497824907,9.9,184,16.5,0.140886545,2438997,3,1.68377459,0,0,NA,51,49,0,18,32,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2004,35.9469986,NA,3.76988554,11.6,188.9,16.5,0.143649325,3753264,3,-0.668884099,0,0,NA,51,49,0,18,32,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2005,33.43399811,NA,3.864365339,12.6,195.3,19.700001,0.146926388,2901315,3,-0.858864486,0,1,1,48,52,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2006,35.41500092,NA,4.674748898,10.6,201.6,19.700001,0.150407061,2732569,3,18.71892929,0,1,1,48,52,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2007,39.88600159,NA,4.320831299,11.8,207.342,19.700001,0.164649874,3192326,3,3.668804169,0,0,1,51,49,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2008,39.90299988,NA,4.551865578,14.3,215.303,19.700001,0.168039829,4582217,3,3.241118908,0,0,1,51,49,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2009,40.47800064,NA,4.636036873,16.1,214.537,19.700001,0.172528028,3818386,3,4.158340454,0,0,1,52,48,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2010,38.3429985,NA,4.591524601,16.3,218.056,19.700001,0.137898564,3906581,3,-2.483598471,0,0,1,52,48,0,17,33,0,1,0,1,1984,0,0,0,1,0,3
"Indiana",2011,NA,NA,NA,15.6,224.939,19.700001,0.182703301,5361440,3,NA,0,1,1,40,60,0,13,37,0,1,0,0,1984,0,0,0,1,0,2
"Indiana",2012,NA,NA,4.930624485,15.2,229.594,19.700001,NA,NA,3,1.20944941,NA,NA,1,40,NA,NA,13,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Indiana",2013,NA,NA,NA,11.6,232.957,19.700001,NA,NA,3,0.380279601,NA,NA,NA,31,NA,NA,13,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Indiana",2014,NA,NA,NA,14.6,236.736,NA,NA,NA,3,0.940964222,NA,NA,1,31,NA,NA,13,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Indiana",2015,NA,NA,NA,13.5,NA,NA,NA,NA,3,1.450008988,NA,NA,1,29,NA,NA,10,NA,NA,1,0,0,1984,0,0,0,1,0,2
"Iowa",2000,36.4469986,1,3.377121449,8.3,172.2,12.3,0.065048873,5280502,3,-6.631065845,0,0,NA,44,56,0,20,30,0,1,0,1,2002,1,0,0,0,0,3
"Iowa",2001,39.36800003,1,3.522999763,7.4,177.1,12.3,0.068170704,5055751,3,-9.059155464,0,0,NA,44,56,0,20,30,0,1,0,1,2002,1,0,0,0,0,3
"Iowa",2002,39.39400101,1,3.75765729,9.2,179.9,12.3,0.070497096,4533588,3,-4.087766171,0,0,NA,44,56,0,20,30,0,1,0,1,2002,0,0,0,0,0,2
"Iowa",2003,40.25699997,1,3.771892548,8.9,184,12.3,0.072795093,4400958,3,-5.792397499,0,0,NA,46,54,0,21,29,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2004,39.15299988,1,4.034588814,10.8,188.9,12.3,0.075419299,8152845,3,-0.968861997,0,0,NA,47,53,0,21,29,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2005,35.27299881,1,4.225673676,11.3,195.3,14,0.077827916,6876300,3,0.296733767,0,0,0,49,51,0,25,25,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2006,38.44100189,1,4.504066944,10.3,201.6,14,0.080088302,5787245,3,-0.282101572,0,0,0,49,51,0,25,25,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2007,39.58399963,1,4.707827568,8.9,207.342,14,0.093634099,7361378,3,2.014527798,1,0,0,54,46,0,30,20,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2008,37.00999832,1,4.976748943,9.5,215.303,14,0.097152591,10322393,3,1.330228448,1,0,0,53,47,0,30,20,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2009,36.72200012,1,5.356759548,10.7,214.537,14,0.101956345,8257086,3,0.539414465,1,0,0,56,44,0,32,18,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2010,36.25799942,1,5.610500813,10.3,218.056,14,0.078633979,8825440,3,5.69346571,1,0,0,56,44,0,32,18,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2011,NA,1,NA,10.4,224.939,14,0.111784086,14607671,3,NA,0,0,0,40,60,0,26,24,0,1,0,1,2002,0,0,0,1,0,3
"Iowa",2012,NA,1,5.966980934,10.3,229.594,14,NA,NA,3,3.728637695,NA,NA,0,40,NA,NA,26,NA,NA,1,0,1,2002,0,0,0,1,0,3
"Iowa",2013,NA,1,NA,10.8,232.957,14,NA,NA,3,5.59577322,NA,NA,NA,47,NA,NA,26,NA,NA,1,0,1,2002,0,0,0,1,0,3
"Iowa",2014,NA,1,NA,10.3,236.736,NA,NA,NA,3,2.460281134,NA,NA,0,47,NA,NA,26,NA,NA,1,1,1,2002,0,0,0,1,0,4
"Iowa",2015,NA,1,NA,10.4,NA,NA,NA,NA,3,0.356262475,NA,NA,0,43,NA,NA,26,NA,NA,1,1,1,2002,0,0,0,1,0,4
"Kansas",2000,35.57400131,1,3.178323746,8,172.2,16.5,0.153615698,2536131,3,2.132187605,0,1,NA,48,77,0,13,27,0,1,0,1,2007,1,0,0,0,0,3
"Kansas",2001,34.70000076,1,3.340532541,10.1,177.1,16.5,0.158746019,2707946,3,-4.246096134,0,1,NA,46,79,0,10,30,0,1,0,1,2007,1,0,0,0,0,3
"Kansas",2002,34.90499878,1,3.382767916,10.1,179.9,16.5,0.162482485,1606613,3,-4.764039993,0,1,NA,46,79,0,10,30,0,1,0,1,2007,1,0,0,0,0,3
"Kansas",2003,34.85400009,1,3.581367493,10.8,184,16.5,0.165619031,3388304,3,-0.947461784,0,0,NA,45,80,0,10,30,0,1,0,1,2007,1,0,0,1,0,4
"Kansas",2004,33.70500183,1,3.621336699,11.4,188.9,16.5,0.168787256,3429357,3,-3.590717554,0,0,NA,45,80,0,10,30,0,1,0,1,2007,1,0,0,1,0,4
"Kansas",2005,31.27499962,1,3.842548609,12.5,195.3,19.299999,0.171664119,3709700,3,-1.518592,0,0,2,42,83,0,10,30,0,1,0,1,2007,1,0,0,1,0,4
"Kansas",2006,33.26399994,1,4.120211601,12.8,201.6,19.299999,0.175051883,2603861,3,0.108431399,0,0,2,42,83,0,10,30,0,1,0,1,2007,1,0,0,1,0,4
"Kansas",2007,34.35599899,1,4.529963493,11.7,207.342,19.299999,0.193063244,3127482,3,-0.098695487,0,0,2,47,78,0,10,30,0,1,0,1,2007,0,0,0,1,0,3
"Kansas",2008,33.08399963,1,4.80926466,12.7,215.303,19.299999,0.197134748,5247891,3,-1.098456025,0,0,2,47,78,0,10,30,0,1,0,1,2007,0,0,0,1,0,3
"Kansas",2009,29.88199997,1,4.792570114,13.7,214.537,19.299999,0.20071578,3990412,3,-4.677310467,0,0,2,49,76,0,9,31,0,1,0,1,2007,0,0,0,1,0,3
"Kansas",2010,33.51100159,1,4.971828461,14.3,218.056,19.299999,0.173169315,4521960,3,0.308093846,0,0,2,49,76,0,9,31,0,1,0,1,2007,0,0,0,1,0,3
"Kansas",2011,NA,1,NA,14.3,224.939,19.299999,0.216896042,6675299,3,NA,0,1,3,33,92,0,8,32,0,1,0,1,2007,0,0,0,1,0,3
"Kansas",2012,NA,1,5.215294361,14,229.594,19.299999,NA,NA,3,2.970489025,NA,NA,3,33,NA,NA,8,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Kansas",2013,NA,1,NA,13.2,232.957,19.299999,NA,NA,3,5.058346272,NA,NA,NA,33,NA,NA,8,NA,NA,1,0,1,2007,0,0,0,1,0,3
"Kansas",2014,NA,1,NA,12.1,236.736,NA,NA,NA,3,1.973974228,NA,NA,3,33,NA,NA,8,NA,NA,1,1,1,2007,0,0,0,1,0,4
"Kansas",2015,NA,1,NA,14.2,NA,NA,NA,NA,3,0.339016885,NA,NA,3,28,NA,NA,8,NA,NA,1,1,1,2007,0,0,0,1,0,4
"Kentucky",2000,33.77000046,NA,3.617777824,12.6,172.2,34.099998,0.09693221,2395826,1,3.941549063,0,0,NA,64,35,0,18,20,0,1,0,1,1984,0,0,0,0,0,2
"Kentucky",2001,36.53300095,NA,3.730365038,12.6,177.1,34.099998,0.100152977,1949803,1,-3.89102459,0,0,NA,66,34,0,18,20,0,1,0,1,1984,0,0,0,0,0,2
"Kentucky",2002,35.82500076,NA,3.865690708,14.2,179.9,34.099998,0.101613656,1402590,1,-4.745373249,0,0,NA,66,34,0,18,20,0,1,0,1,1984,0,0,0,0,0,2
"Kentucky",2003,35.48600006,NA,4.013866425,14.4,184,34.099998,0.102543421,1538248,1,-2.590899467,0,0,NA,65,35,0,16,22,0,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2004,35.5019989,NA,4.220211506,17.7,188.9,34.099998,0.104585588,2165496,1,-1.440110326,0,0,NA,63,36,0,16,22,0,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2005,30.78499985,NA,4.346930504,14.8,195.3,34.099998,0.1061505,2636684,1,1.133094668,0,0,0,57,43,0,15,22,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2006,33.55099869,NA,4.703834534,16.8,201.6,34.099998,0.107417956,2243188,1,0.371096343,0,0,0,57,43,0,15,22,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2007,34.05899811,NA,4.712183475,15.5,207.342,34.099998,0.120065339,1762212,1,-5.551173687,0,0,0,61,39,0,16,21,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2008,33.70299911,NA,4.85743475,17.1,215.303,34.099998,0.122187644,2246582,1,-11.117383,0,0,0,62,36,0,15,22,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2009,34.31999969,NA,4.973718643,17,214.537,34.099998,0.127726376,2047800,1,-9.897824287,0,0,0,65,35,0,15,21,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2010,33.20600128,NA,5.258978367,17.7,218.056,34.099998,0.079867236,1645944,1,-8.0169487,0,0,0,65,35,0,17,20,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2011,NA,NA,NA,16,224.939,34.099998,0.132737786,2192138,1,NA,0,0,0,58,42,0,15,22,1,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2012,NA,NA,5.133337498,17.9,229.594,34.099998,NA,NA,1,-11.69503975,NA,NA,0,59,NA,NA,15,NA,NA,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2013,NA,NA,NA,20,232.957,34.099998,NA,NA,1,-8.128108978,NA,NA,NA,55,NA,NA,14,NA,NA,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2014,NA,NA,NA,20,236.736,NA,NA,NA,1,-3.345188141,NA,NA,1,54,NA,NA,14,NA,NA,1,0,1,1984,0,0,0,1,0,3
"Kentucky",2015,NA,NA,NA,19.5,NA,NA,NA,NA,1,-12.923069,NA,NA,1,54,NA,NA,11,NA,NA,1,0,1,1984,0,0,0,1,0,3
"Louisiana",2000,35.12099838,1,3.325753689,17.2,172.2,21.9,0.367634803,1076753,1,0.673040569,0,0,NA,76,29,0,26,13,0,1,0,1,1807,0,0,0,0,0,2
"Louisiana",2001,39.9980011,1,3.754109144,16.2,177.1,21.9,0.36946705,1140725,1,16.84713936,0,0,NA,71,33,0,25,14,0,1,0,1,1807,0,0,0,0,0,2
"Louisiana",2002,39.9980011,1,3.92656827,17.5,179.9,21.9,0.371495843,827586,1,12.97557831,0,0,NA,71,34,0,25,14,0,1,0,1,1807,0,0,0,0,0,2
"Louisiana",2003,40.25999832,1,4.042455673,17,184,21.9,0.373323649,1285691,1,12.52450275,0,0,NA,70,34,0,23,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2004,40.00600052,1,4.146811962,16.7,188.9,21.9,0.375278741,1302580,1,5.013619423,1,0,NA,66,37,1,24,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2005,35.4070015,1,4.408812046,18.3,195.3,24.1,0.377448171,1136872,1,6.80342865,1,0,0,67,37,1,24,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2006,37.26599884,1,5.351844788,17,201.6,24.1,0.364500701,1153206,1,9.639269829,1,0,0,67,37,1,24,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2007,38.20000076,1,6.284502983,16.1,207.342,24.1,0.377220601,1298348,1,11.93154144,1,0,0,59,43,1,24,15,0,1,0,1,1807,0,0,0,1,0,3
"Louisiana",2008,36.94100189,1,6.733974457,18.2,215.303,24.1,0.380835801,1292827,1,-0.521480381,0,0,0,53,49,2,25,14,0,1,0,1,1807,0,0,0,1,0,3
